time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
0.0,0.0,0.0,0.1,3.2959070147319616,25.0,25.0,25.0,0.0,True,True,False,False,phase6r_full_state_feasible_interval_dfn
5.0,1.999006726334101,1.999006726334101,0.10055527964620392,3.3833917923888475,25.017581283812262,25.01762221482365,25.01741755976672,0.00010970000000000001,True,True,False,False,phase6r_full_state_feasible_interval_dfn
10.0,3.9970085033357217,3.9970085033357217,0.1016655597860194,3.452157960165801,25.07623379536949,25.076409013662325,25.07553292219815,0.0001452,True,True,False,False,phase6r_full_state_feasible_interval_dfn
15.0,5.99498474829957,5.99498474829957,0.10333083332721373,3.5150073758847142,25.191940126782924,25.192357107000266,25.190272205913566,0.00012450000000000002,True,True,False,False,phase6r_full_state_feasible_interval_dfn
20.0,7.992912641597837,7.992912641597837,0.10555108683876868,3.576457170355165,25.378702768568587,25.37947917687658,25.375597135336623,8.53e-05,True,True,False,False,phase6r_full_state_feasible_interval_dfn
25.0,9.837476432934759,9.837476432934759,0.10828371918125056,3.6343179452300722,25.643424758067056,25.644652231687694,25.638514863584508,9.61e-05,True,True,False,False,phase6r_full_state_feasible_interval_dfn
30.0,9.46714999344349,9.46714999344349,0.11091348306831819,3.652391541548368,25.89911306062811,25.900369278509405,25.89408818910292,0.00014130000000000002,True,True,False,False,phase6r_full_state_feasible_interval_dfn
35.0,9.274276330277614,9.274276330277614,0.11348967093783975,3.6679315611764762,26.151390204130735,26.15269345907428,26.14617718435655,0.0001194,True,True,False,False,phase6r_full_state_feasible_interval_dfn
40.0,9.066983602733867,9.066983602733867,0.11600827749415471,3.679550558960525,26.39825299459517,26.399587261750643,26.392915925973256,0.00019490000000000002,True,True,False,False,phase6r_full_state_feasible_interval_dfn
45.0,8.853272538107761,8.853272538107761,0.11846751986585131,3.688104251447082,26.638171169136626,26.639524971074373,26.632755961385648,0.00012090000000000001,True,True,False,False,phase6r_full_state_feasible_interval_dfn
50.0,8.65757969303037,8.65757969303037,0.12087240311391531,3.69458813409535,26.870847722265808,26.872217114972283,26.86537015143991,8.98e-05,True,True,False,False,phase6r_full_state_feasible_interval_dfn
