time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
0.0,0.0,0.0,0.1,3.2959070147319616,25.0,25.0,25.0,0.0,True,True,False,False,phase6r_five_state_pure_dfn
5.0,3.0785465022497402,3.0785465022497402,0.10085515180618049,3.4183969232992224,25.037308739027708,25.037405815816378,25.036920431873025,3.83e-05,True,True,False,False,phase6r_five_state_pure_dfn
10.0,5.413705338370955,5.413705338370955,0.10235895884461686,3.4917300119219794,25.13422671823264,25.134551159835333,25.132928951821864,4.69e-05,True,True,False,False,phase6r_five_state_pure_dfn
15.0,7.660598138372298,7.660598138372298,0.1044869027719425,3.559475644181023,25.306916736064295,25.307605262273444,25.304162631227697,9.570000000000001e-05,True,True,False,False,phase6r_five_state_pure_dfn
20.0,9.712798151530878,9.712798151530878,0.10718490225847886,3.622524816909676,25.563936864124173,25.565100239557207,25.559283362392037,6.69e-05,True,True,False,False,phase6r_five_state_pure_dfn
25.0,9.640694019247238,9.640694019247238,0.10986287281938087,3.647180012149888,25.824705107955765,25.825965559643873,25.81966330120334,6.21e-05,True,True,False,False,phase6r_five_state_pure_dfn
30.0,9.344340487066429,9.344340487066429,0.1124585229546771,3.6627564589191985,26.07837977083949,26.079671520204755,26.073212773378426,7.27e-05,True,True,False,False,phase6r_five_state_pure_dfn
35.0,9.12011791031943,9.12011791031943,0.11499188904087694,3.6752310528030545,26.32640368148526,26.327726510371555,26.32111236594008,6.63e-05,True,True,False,False,phase6r_five_state_pure_dfn
40.0,8.916777538636929,8.916777538636929,0.1174687716904983,3.6848641896581382,26.568319200447718,26.569666541084576,26.562929837900292,6.18e-05,True,True,False,False,phase6r_five_state_pure_dfn
45.0,8.732447930959044,8.732447930959044,0.11989445167132026,3.692310617902562,26.803807003686188,26.80517469631004,26.798336233190774,6.0100000000000004e-05,True,True,False,False,phase6r_five_state_pure_dfn
50.0,8.56306974143949,8.56306974143949,0.12227308215505345,3.6980411199153265,27.032609311415513,27.033994315093697,27.027069296702777,7.19e-05,True,True,False,False,phase6r_five_state_pure_dfn
55.0,8.405822544971867,8.405822544971867,0.12460803286199008,3.702431786027537,27.25456229850954,27.25596237054925,27.24896201035071,6.24e-05,True,True,False,False,phase6r_five_state_pure_dfn
60.0,8.2584726088448,8.2584726088448,0.12690205303111363,3.7057778736115,27.469592802276736,27.47100622332908,27.46393911806736,5.4600000000000006e-05,True,True,False,False,phase6r_five_state_pure_dfn
65.0,8.119276072825524,8.119276072825524,0.12915740749578739,3.7083079571961157,27.677694065083983,27.679119465734797,27.671992462480738,9.95e-05,True,True,False,False,phase6r_five_state_pure_dfn
70.0,7.98691762591654,7.98691762591654,0.13137599572520864,3.7101991515554107,27.878918786337124,27.880355042410223,27.873173762044726,7.3e-05,True,True,False,False,phase6r_five_state_pure_dfn
75.0,7.8604368340204145,7.8604368340204145,0.13355945040132544,3.711588788277817,28.07336493632556,28.074811107173623,28.067580252933322,6.3e-05,True,True,False,False,phase6r_five_state_pure_dfn
80.0,7.739153622806901,7.739153622806901,0.13570921529654956,3.7125840491765496,28.261166346841037,28.262621637614956,28.255345183745362,0.0001133,True,True,False,False,phase6r_five_state_pure_dfn
85.0,7.622594943053423,7.622594943053423,0.1378266027807311,3.713268916998901,28.442484322345365,28.44394805884247,28.436629376356954,6.390000000000001e-05,True,True,False,False,phase6r_five_state_pure_dfn
90.0,7.510430490193805,7.510430490193805,0.1399128334724516,3.7137097395722636,28.617500652575075,28.618972262119698,28.611614214396564,9.03e-05,True,True,False,False,phase6r_five_state_pure_dfn
95.0,7.402420439644684,7.402420439644684,0.14196906137235288,3.713959334943847,28.786411621921218,28.787890617004656,28.780495641587468,8.25e-05,True,True,False,False,phase6r_five_state_pure_dfn
100.0,7.29837632122162,7.29837632122162,0.14399638812824778,3.7140599396342013,28.949411233860076,28.95089719723461,28.94346738036194,9.510000000000001e-05,True,True,False,False,phase6r_five_state_pure_dfn
105.0,7.198140561142636,7.198140561142636,0.1459958716174541,3.7140453193222585,29.106722339083433,29.1082149096367,29.100752056870363,6.36e-05,True,True,False,False,phase6r_five_state_pure_dfn
110.0,7.1015516731227,7.1015516731227,0.14796852485998815,3.7139419228158657,29.25855647376858,29.260055335262955,29.252561027791067,8.7e-05,True,True,False,False,phase6r_five_state_pure_dfn
115.0,7.008456584805954,7.008456584805954,0.1499153183557676,3.7137713078080177,29.405123359376944,29.406628229628282,29.3991038783716,6.450000000000001e-05,True,True,False,False,phase6r_five_state_pure_dfn
120.0,6.918701724634141,6.918701724634141,0.15183717994594376,3.7135507205405625,29.546628749229342,29.54813937175409,29.540586259130343,6.69e-05,True,True,False,False,phase6r_five_state_pure_dfn
125.0,6.832134616530846,6.832134616530846,0.15373499511720234,3.7132938207446196,29.68327299130806,29.684789129050476,29.67720844033839,0.00010130000000000001,True,True,False,False,phase6r_five_state_pure_dfn
130.0,6.748606682944978,6.748606682944978,0.15560960808468705,3.713011949489509,29.815249665401268,29.81677109633711,29.8091639416579,7.15e-05,True,True,False,False,phase6r_five_state_pure_dfn
135.0,6.667976412544549,6.667976412544549,0.1574618237548383,3.71271397472445,29.942745443721833,29.944271958016135,29.936639386544623,9.87e-05,True,True,False,False,phase6r_five_state_pure_dfn
140.0,6.590111434965148,6.590111434965148,0.15929241026455088,3.7124071626011563,30.06593969816953,30.06747109655514,30.0598141046271,7.2e-05,True,True,False,False,phase6r_five_state_pure_dfn
145.0,6.514889965238143,6.514889965238143,0.1611021019215615,3.712097477861631,30.185004523399527,30.186540616392577,30.178860151427344,7.09e-05,True,True,False,False,phase6r_five_state_pure_dfn
150.0,6.442201164550826,6.442201164550826,0.16289160224504778,3.7117898748472165,30.300104891491117,30.30164549912957,30.293942460937302,5.95e-05,True,True,False,False,phase6r_five_state_pure_dfn
155.0,6.371944698792714,6.371944698792714,0.16466158688360133,3.7114885058172424,30.41139890159735,30.412943853444887,30.405219094207197,8.800000000000001e-05,True,True,False,False,phase6r_five_state_pure_dfn
160.0,6.304029713136136,6.304029713136136,0.1664127062483614,3.711196836339912,30.51903809806663,30.520587233294005,30.512841557157145,0.0001622,True,True,False,False,phase6r_five_state_pure_dfn
165.0,6.238373454723503,6.238373454723503,0.16814558776356237,3.7109178173280366,30.623167735964216,30.62472090338572,30.616955066278198,7.98e-05,True,True,False,False,phase6r_five_state_pure_dfn
170.0,6.174899808488978,6.174899808488978,0.16986083771036486,3.7106539609745237,30.72392706243926,30.725484120433034,30.717698830464148,5.8200000000000005e-05,True,True,False,False,phase6r_five_state_pure_dfn
175.0,6.113537859885278,6.113537859885278,0.1715590426714441,3.7104074049925573,30.821449574858377,30.823010391144738,30.81520630971293,0.0001241,True,True,False,False,phase6r_five_state_pure_dfn
