time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
0.0,0.0,0.0,0.1,3.2959070147319616,25.0,25.0,25.0,0.0,True,True,False,False,phase6r_five_state_pure_reduced
5.0,2.381646007354399,2.381646007354399,0.10066156833537623,3.3549699301409497,25.009932738507995,25.00999083880968,25.009700337301258,5.9900000000000006e-05,True,True,False,False,phase6r_five_state_pure_reduced
10.0,4.329062902534007,4.329062902534007,0.10186408580830235,3.4100779716347214,25.044676325950913,25.044881370316936,25.043856148486814,2.5300000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
15.0,6.372582512855249,6.372582512855249,0.1036342476174288,3.472058257841881,25.12314712342613,25.123614297401897,25.121278427523052,2.2800000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
20.0,8.584083536175946,8.584083536175946,0.10601871526636657,3.542333810158458,25.270135682815653,25.271017991288247,25.266606448925273,2.1700000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
25.0,9.841899079501244,9.841899079501244,0.10875257612178357,3.593045384330828,25.471472546633997,25.472699635960996,25.466564189325997,2.11e-05,True,True,False,False,phase6r_five_state_pure_reduced
30.0,9.509754188984612,9.509754188984612,0.11139417450761263,3.6052324744265687,25.670746069601122,25.671997905468327,25.665738726132307,2.2800000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
35.0,9.296443018797675,9.296443018797675,0.11397651979061199,3.6167933824580683,25.869348492513783,25.870632842412295,25.86421109291973,2.1300000000000003e-05,True,True,False,False,phase6r_five_state_pure_reduced
40.0,9.111331958855216,9.111331958855216,0.11650744533473845,3.626586961400473,26.066284116103247,26.067595033071015,26.061040448232177,2.12e-05,True,True,False,False,phase6r_five_state_pure_reduced
45.0,8.946850915769572,8.946850915769572,0.11899268170022999,3.6350285383525978,26.26086134678392,26.262194480656305,26.25552881129438,2.1000000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
50.0,8.796608132133997,8.796608132133997,0.1214361839591561,3.6423987261688646,26.452558026056803,26.453909891286607,26.44715056513759,2.0700000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
55.0,8.657093948990427,8.657093948990427,0.12384093227832012,3.648928098846384,26.641008054947996,26.64237598335253,26.63553634132986,2.12e-05,True,True,False,False,phase6r_five_state_pure_reduced
60.0,8.526000578509379,8.526000578509379,0.1262092657723505,3.6547925055761192,26.825963968476945,26.82734591885967,26.82043616694604,2.1300000000000003e-05,True,True,False,False,phase6r_five_state_pure_reduced
65.0,8.40166281505448,8.40166281505448,0.12854306099875454,3.660122875665395,27.007263398884906,27.008657782560647,27.00168586418194,2.1000000000000002e-05,True,True,False,False,phase6r_five_state_pure_reduced
70.0,8.282840599818456,8.282840599818456,0.13084385005425966,3.6650162821908627,27.184804227856194,27.18620977886884,27.17918202380562,2.0600000000000003e-05,True,True,False,False,phase6r_five_state_pure_reduced
75.0,8.168614552670299,8.168614552670299,0.13311290965222364,3.669545225681205,27.358527533894595,27.359943220287715,27.352864788322123,2.08e-05,True,True,False,False,phase6r_five_state_pure_reduced
80.0,8.058315949870602,8.058315949870602,0.13535133074940991,3.6737646050584476,27.528406161941156,27.529831126796786,27.52270630251862,3.0500000000000003e-05,True,True,False,False,phase6r_five_state_pure_reduced
85.0,7.951469246337595,7.951469246337595,0.13756007220672592,3.677716698556476,27.694436983456516,27.69587050543058,27.68870289556025,3.4500000000000005e-05,True,True,False,False,phase6r_five_state_pure_reduced
90.0,7.847742593551633,7.847742593551633,0.1397400007049347,3.681434637102715,27.856635461257806,27.85807692718148,27.85086959756312,4.05e-05,True,True,False,False,phase6r_five_state_pure_reduced
95.0,7.746906149536086,7.746906149536086,0.14189191907980583,3.684944801331754,28.01503162182314,28.0164805065431,28.009236082943303,4.9000000000000005e-05,True,True,False,False,phase6r_five_state_pure_reduced
